dataset,task,n_train,n_features,mechanism,rate,actual_rate,seed,split,held_out_source,model,seconds,error,rmse,r2,coverage80,width80
openml:189,regression,2100,8,none,0.0,0.0,2,random,,tabicl_aware_n32,0.3741188049316406,,0.08118920400950472,0.9067166334283615,0.8,0.7832191342849725
openml:189,regression,2100,8,block,0.3,0.188875,2,random,,tabicl_aware,0.31108832359313965,,0.15985769496975227,0.6383614351179638,0.7777777777777778,1.3480032601013898
openml:189,regression,2100,8,block,0.3,0.188875,2,random,,tabicl_aware_n32,0.3701658248901367,,0.15986746652731088,0.6383172222940949,0.7766666666666666,1.345602707840238
openml:189,regression,2100,8,block,0.5,0.5,2,random,,tabicl_aware,0.31769728660583496,,0.23529479647233778,0.21651210676290844,0.7933333333333333,2.2315321702869286
openml:189,regression,2100,8,block,0.5,0.5,2,random,,tabicl_aware_n32,0.3984262943267822,,0.2352684656687058,0.21668745030535363,0.7933333333333333,2.2278104846498468
openml:189,regression,2100,8,block_shift,0.3,0.25,2,random,,tabicl_aware,0.3178424835205078,,0.18772866833518878,0.5012661528442295,0.7566666666666667,1.6685347248884939
openml:189,regression,2100,8,block_shift,0.3,0.25,2,random,,tabicl_aware_n32,0.3760800361633301,,0.18760158428097684,0.501941166061078,0.7555555555555555,1.665947953810521
openml:189,regression,2100,8,block_shift,0.5,0.458625,2,random,,tabicl_aware,0.3226790428161621,,0.2212914376016179,0.3069942077934348,0.7933333333333333,2.132216888073666
openml:189,regression,2100,8,block_shift,0.5,0.458625,2,random,,tabicl_aware_n32,0.38961315155029297,,0.2213019956341816,0.30692807823735624,0.7955555555555556,2.132721842649802
openml:189,regression,2100,8,none,0.0,0.0,3,random,,tabicl_aware,0.31851649284362793,,0.07875151221146742,0.9083424545994279,0.8144444444444444,0.8077636411110352
openml:189,regression,2100,8,none,0.0,0.0,3,random,,tabicl_aware_n32,0.37870216369628906,,0.07864202998851302,0.9085971264445978,0.8177777777777778,0.8122621632147522
openml:189,regression,2100,8,block,0.3,0.25,3,random,,tabicl_aware,0.3612520694732666,,0.1708050127069192,0.568826915539985,0.8066666666666666,1.644675102397357
openml:189,regression,2100,8,block,0.3,0.25,3,random,,tabicl_aware_n32,0.3752284049987793,,0.17103963676872264,0.5676415514827646,0.81,1.649546324490973
openml:189,regression,2100,8,block,0.5,0.45925,3,random,,tabicl_aware,0.3235912322998047,,0.23440568986907664,0.1879426204783372,0.8222222222222222,2.403962825593802
openml:189,regression,2100,8,block,0.5,0.45925,3,random,,tabicl_aware_n32,0.3892953395843506,,0.234280135320383,0.18881231090390704,0.8233333333333334,2.401501378749969
openml:189,regression,2100,8,block_shift,0.3,0.25,3,random,,tabicl_aware,0.31665897369384766,,0.1924306177888668,0.45273362281420615,0.8122222222222222,1.8874761419896258
openml:189,regression,2100,8,block_shift,0.3,0.25,3,random,,tabicl_aware_n32,0.37589430809020996,,0.19271510922824625,0.4511142579756571,0.8133333333333334,1.8940520684022415
openml:189,regression,2100,8,block_shift,0.5,0.4570416666666667,3,random,,tabicl_aware,0.3237614631652832,,0.21602608983642688,0.3102958674323987,0.7844444444444445,2.0817364736752086
openml:189,regression,2100,8,block_shift,0.5,0.4570416666666667,3,random,,tabicl_aware_n32,0.3888094425201416,,0.21601915232043495,0.310340165383839,0.7866666666666666,2.0825973613862754
openml:189,regression,2100,8,none,0.0,0.0,4,random,,tabicl_aware,0.31860899925231934,,0.08329344221229522,0.9012273386975611,0.8,0.8006353137015374
openml:189,regression,2100,8,none,0.0,0.0,4,random,,tabicl_aware_n32,0.3798036575317383,,0.08267345323771388,0.9026922811735618,0.7988888888888889,0.7929814358906905
openml:189,regression,2100,8,block,0.3,0.25,4,random,,tabicl_aware,0.31602954864501953,,0.1984562483012296,0.4392817533418554,0.78,1.8330486916489366
openml:189,regression,2100,8,block,0.3,0.25,4,random,,tabicl_aware_n32,0.37567925453186035,,0.1984139214826273,0.439520908206269,0.7811111111111111,1.834751964802553
openml:189,regression,2100,8,block,0.5,0.5,4,random,,tabicl_aware,0.32240772247314453,,0.22750703691244825,0.26310636844343394,0.7911111111111111,2.188751094661815
openml:189,regression,2100,8,block,0.5,0.5,4,random,,tabicl_aware_n32,0.3884420394897461,,0.22760951241646393,0.2624423841199014,0.79,2.188976893334322
openml:189,regression,2100,8,block_shift,0.3,0.25,4,random,,tabicl_aware,0.35108184814453125,,0.2112034217679601,0.36493667188013257,0.7666666666666667,1.9273884565378758
openml:189,regression,2100,8,block_shift,0.3,0.25,4,random,,tabicl_aware_n32,0.37610721588134766,,0.21118548029141654,0.3650445630284631,0.7666666666666667,1.9271968425249517
openml:189,regression,2100,8,block_shift,0.5,0.5,4,random,,tabicl_aware,0.3234822750091553,,0.22664560882932672,0.26867612238439365,0.7822222222222223,2.161761406324957
openml:189,regression,2100,8,block_shift,0.5,0.5,4,random,,tabicl_aware_n32,0.38880395889282227,,0.22675846667611654,0.2679476177571938,0.7811111111111111,2.1584585384918533
openml:42225,regression,2100,9,none,0.0,0.0,0,random,,tabicl_aware,0.3257710933685303,,781.2704944886325,0.959532567809059,0.8266666666666667,0.2711138964005971
openml:42225,regression,2100,9,none,0.0,0.0,0,random,,tabicl_aware_n32,0.411510705947876,,772.4019623229011,0.9604460792983325,0.83,0.2721836899433095
openml:42225,regression,2100,9,block,0.3,0.27644444444444444,0,random,,tabicl_aware,0.31807398796081543,,833.4412554255724,0.953947544649663,0.8188888888888889,0.2745673720061906
openml:42225,regression,2100,9,block,0.3,0.27644444444444444,0,random,,tabicl_aware_n32,0.40604567527770996,,824.5980049961038,0.9549196414986462,0.8222222222222222,0.2734511545281572
openml:42225,regression,2100,9,block,0.5,0.42188888888888887,0,random,,tabicl_aware,0.3259739875793457,,1324.8480005008005,0.8836316407784791,0.8311111111111111,0.5218453278525799
openml:42225,regression,2100,9,block,0.5,0.42188888888888887,0,random,,tabicl_aware_n32,0.42351818084716797,,1324.0217273547876,0.8837767473363196,0.8266666666666667,0.525217868025911
openml:42225,regression,2100,9,block_shift,0.3,0.27644444444444444,0,random,,tabicl_aware,0.3211193084716797,,1280.7367026359702,0.8912516909975974,0.8188888888888889,0.4642993868706185
openml:42225,regression,2100,9,block_shift,0.3,0.27644444444444444,0,random,,tabicl_aware_n32,0.41187357902526855,,1273.9468282813723,0.8924017010793885,0.8111111111111111,0.46575301866528773
openml:42225,regression,2100,9,block_shift,0.5,0.42288888888888887,0,random,,tabicl_aware,0.3279438018798828,,1314.0342704739217,0.8855235414870893,0.8344444444444444,0.5842299818656378
openml:42225,regression,2100,9,block_shift,0.5,0.42288888888888887,0,random,,tabicl_aware_n32,0.42474889755249023,,1307.5114336267543,0.8866572378440616,0.8377777777777777,0.584353318035035
